,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
418,MINDTREE,EQ,18-Jan-2019,867.85,868.0,892.2,853.95,888.9,887.0,877.84,4875592,4279966984.4,100627,523711,10.74,1,2019,843.6508290521422,0.02206602523477552,Slight or No change
419,MINDTREE,EQ,21-Jan-2019,887.0,895.0,911.7,874.35,879.8,881.75,897.96,4642387,4168684964.75,88113,272532,5.87,1,2019,843.9584629027876,-0.005918827508455515,Slight or No change
420,MINDTREE,EQ,22-Jan-2019,881.75,883.0,934.0,879.4,930.05,921.1,902.58,3934018,3550770974.9,72468,1058175,26.9,1,2019,844.482715214983,0.044627161893960876,Slight or No change
421,MINDTREE,EQ,23-Jan-2019,921.1,930.0,942.9,902.0,905.0,906.55,923.57,6485855,5990140835.8,115982,965330,14.88,1,2019,845.1704275559131,-0.01579633047443285,Slight or No change
422,MINDTREE,EQ,24-Jan-2019,906.55,913.8,923.35,906.5,912.05,910.4,911.36,2027003,1847328745.65,42509,214216,10.57,1,2019,845.3955270239234,0.00424687000165469,Slight or No change
423,MINDTREE,EQ,25-Jan-2019,910.4,916.05,925.0,880.8,887.95,886.1,903.83,2686280,2427941236.95,49029,317435,11.82,1,2019,845.580832111005,-0.02669156414762741,Slight or No change
424,MINDTREE,EQ,28-Jan-2019,886.1,872.0,884.25,856.05,868.15,868.6,870.47,2225129,1936909176.8,53270,322191,14.48,1,2019,845.6673098099471,-0.019749463943121492,Slight or No change
425,MINDTREE,EQ,29-Jan-2019,868.6,870.0,911.0,866.0,907.35,903.6,890.49,1990949,1772915010.6,46222,283796,14.25,1,2019,845.8613920317516,0.040294727147133225,Slight or No change
426,MINDTREE,EQ,30-Jan-2019,903.6,909.2,919.0,885.1,890.0,890.45,902.76,1661063,1499535579.55,50115,309584,18.64,1,2019,845.9856716084223,-0.014552899513058826,Slight or No change
427,MINDTREE,EQ,31-Jan-2019,890.45,900.0,902.0,880.0,893.9,894.05,892.33,1211981,1081482676.0,26225,146502,12.09,1,2019,846.083221347329,0.004042899657476395,Slight or No change
428,MINDTREE,EQ,01-Feb-2019,894.05,894.05,904.0,885.2,904.0,899.65,896.75,803302,720357312.3,17671,201145,25.04,2,2019,846.15518247829,0.006263631787931434,Slight or No change
429,MINDTREE,EQ,04-Feb-2019,899.65,904.05,906.0,875.05,887.45,889.8,891.78,1004135,895464705.55,23313,121955,12.15,2,2019,846.2283502301474,-0.010948702273106181,Slight or No change
430,MINDTREE,EQ,05-Feb-2019,889.8,887.0,899.9,880.0,889.0,887.9,890.9,636345,566918777.85,13986,64379,10.12,2,2019,846.2725751551909,-0.0021353113059113804,Slight or No change
431,MINDTREE,EQ,06-Feb-2019,887.9,889.95,909.75,889.8,894.5,897.3,901.25,1574950,1419418900.95,39305,283203,17.98,2,2019,846.4062546999338,0.010586777790291713,Slight or No change
432,MINDTREE,EQ,07-Feb-2019,897.3,894.4,906.6,890.0,898.0,899.3,899.42,894663,804674652.7,19844,178957,20.0,2,2019,846.4848528828913,0.0022289089490694636,Slight or No change
433,MINDTREE,EQ,08-Feb-2019,899.3,893.6,911.0,887.0,889.8,891.55,899.69,1367888,1230669105.1,46512,349813,25.57,2,2019,846.5870066684562,-0.008617813855220757,Slight or No change
434,MINDTREE,EQ,11-Feb-2019,891.55,891.1,922.0,891.1,920.0,918.05,910.79,2245228,2044926103.45,83424,582792,25.96,2,2019,846.8519127376343,0.029723515226291353,Slight or No change
435,MINDTREE,EQ,12-Feb-2019,918.05,920.4,928.3,894.0,897.35,900.3,906.73,2255202,2044868295.4,40259,362401,16.07,2,2019,847.0501812906264,-0.019334458907466878,Slight or No change
436,MINDTREE,EQ,13-Feb-2019,900.3,903.0,908.55,892.35,897.0,896.5,901.67,1109780,1000653748.65,24837,293522,26.45,2,2019,847.1402856395523,-0.004220815283794255,Slight or No change
437,MINDTREE,EQ,14-Feb-2019,896.5,897.95,906.05,888.75,897.0,897.0,896.64,1021400,915824212.3,28166,234787,22.99,2,2019,847.2237617262602,0.000557724484104849,Slight or No change
438,MINDTREE,EQ,15-Feb-2019,897.0,899.0,903.9,889.1,894.7,895.5,896.04,786612,704839502.45,28699,262479,33.37,2,2019,847.2859274260068,-0.0016722408026755842,Slight or No change
439,MINDTREE,EQ,18-Feb-2019,895.5,893.0,899.9,864.4,868.8,868.6,877.76,980226,860400006.9,29336,200862,20.49,2,2019,847.3200744734874,-0.03003908431044111,Slight or No change
440,MINDTREE,EQ,19-Feb-2019,868.6,868.0,893.5,859.0,888.0,887.3,882.16,2044293,1803389168.9,37729,576811,28.22,2,2019,847.4532109235959,0.021528897075754116,Slight or No change
441,MINDTREE,EQ,20-Feb-2019,887.3,888.0,907.0,879.0,903.0,903.95,894.38,1332001,1191321623.35,32305,302201,22.69,2,2019,847.5755313153367,0.018764792065817826,Slight or No change
442,MINDTREE,EQ,21-Feb-2019,903.95,906.95,906.95,888.0,898.75,898.8,896.74,1005712,901858268.2,26520,87272,8.68,2,2019,847.6591324687877,-0.005697217766469476,Slight or No change
443,MINDTREE,EQ,22-Feb-2019,898.8,901.0,911.0,893.5,904.0,902.75,902.13,899553,811513361.3,28257,209742,23.32,2,2019,847.7394358865818,0.0043947485536270925,Slight or No change
444,MINDTREE,EQ,25-Feb-2019,902.75,909.5,912.9,895.65,905.6,907.75,908.49,1018766,925542475.6,33176,310578,30.49,2,2019,847.8383397961135,0.005538631957906492,Slight or No change
445,MINDTREE,EQ,26-Feb-2019,907.75,899.1,916.2,889.0,905.9,907.25,904.14,1162090,1050687061.95,32012,392208,33.75,2,2019,847.9498223900977,-0.0005508124483613042,Slight or No change
446,MINDTREE,EQ,27-Feb-2019,907.25,910.0,915.9,888.55,897.15,898.7,903.24,1037003,936663542.9,26254,324690,31.31,2,2019,848.0346596415997,-0.00942408376963344,Slight or No change
447,MINDTREE,EQ,28-Feb-2019,898.7,902.0,914.55,892.0,911.0,908.8,902.75,723715,653333882.3,17465,336406,46.48,2,2019,848.1054682647978,0.01123845554690095,Slight or No change
448,MINDTREE,EQ,01-Mar-2019,908.8,907.7,937.4,907.05,937.0,932.85,925.66,1630708,1509481430.45,32078,553838,33.96,3,2019,848.3273960663945,0.02646346830985924,Slight or No change
449,MINDTREE,EQ,05-Mar-2019,932.85,940.05,940.9,912.2,917.55,915.65,919.16,1251095,1149956086.05,49814,276641,22.11,3,2019,848.4623866043337,-0.01843811974057996,Slight or No change
450,MINDTREE,EQ,06-Mar-2019,915.65,923.3,926.75,912.7,919.0,917.1,919.41,548075,503905257.6,14360,72805,13.28,3,2019,848.5226249427791,0.0015835745099110898,Slight or No change
451,MINDTREE,EQ,07-Mar-2019,917.1,923.25,935.55,915.85,920.0,920.2,925.98,1263678,1170137380.9,24452,234967,18.59,3,2019,848.6673725587224,0.0033802202595136777,Slight or No change
452,MINDTREE,EQ,08-Mar-2019,920.2,920.0,931.65,916.5,919.5,921.7,923.61,685000,632669835.75,20607,149277,21.79,3,2019,848.7472318128549,0.0016300804173006167,Slight or No change
453,MINDTREE,EQ,11-Mar-2019,921.7,921.95,933.2,914.4,925.6,927.0,923.74,1046434,966635050.7,24697,137036,13.1,3,2019,848.8777299911429,0.005750244114136827,Slight or No change
454,MINDTREE,EQ,12-Mar-2019,927.0,934.7,936.55,911.6,922.9,917.4,920.21,1184350,1089845105.05,19184,450471,38.04,3,2019,849.0068179613324,-0.01035598705501617,Slight or No change
455,MINDTREE,EQ,13-Mar-2019,917.4,931.0,937.65,918.2,925.5,923.9,926.95,2260365,2095253268.4,41873,595277,26.34,3,2019,849.2751275179805,0.007085240898190515,Slight or No change
456,MINDTREE,EQ,14-Mar-2019,923.9,934.0,953.0,923.3,952.0,950.1,940.66,2668845,2510473173.15,63860,712123,26.68,3,2019,849.6998185925229,0.02835804740772807,Slight or No change
457,MINDTREE,EQ,15-Mar-2019,950.1,958.95,964.7,940.35,947.4,947.4,949.72,2737367,2599732752.2,59410,610681,22.31,3,2019,850.1200981359764,-0.002841806125670976,Slight or No change
458,MINDTREE,EQ,18-Mar-2019,947.4,969.95,969.95,953.2,963.4,962.5,960.96,2642886,2539708773.3,58138,515322,19.5,3,2019,850.5849097105345,0.015938357610301823,Slight or No change
459,MINDTREE,EQ,19-Mar-2019,962.5,975.0,976.0,938.15,944.5,943.3,950.01,5497681,5222845003.65,119508,1683770,30.63,3,2019,851.3758054301219,-0.019948051948052048,Slight or No change
460,MINDTREE,EQ,20-Mar-2019,943.3,945.0,965.5,945.0,953.25,950.65,953.69,3174302,3027302108.45,62734,975745,30.74,3,2019,851.8623695433664,0.007791794763065907,Slight or No change
461,MINDTREE,EQ,22-Mar-2019,950.65,948.0,948.0,935.05,939.05,939.0,940.86,1451306,1365474192.25,37294,455714,31.4,3,2019,852.0571960718568,-0.01225477305001843,Slight or No change
462,MINDTREE,EQ,25-Mar-2019,939.0,938.8,945.0,934.0,942.0,940.75,939.95,971520,913179840.75,23136,307282,31.63,3,2019,852.1897443110323,0.0018636847710329363,Slight or No change
463,MINDTREE,EQ,26-Mar-2019,940.75,945.0,961.1,935.95,944.1,950.5,947.38,2125521,2013667283.95,51833,378087,17.79,3,2019,852.5101353716828,0.010364071219771454,Slight or No change
464,MINDTREE,EQ,27-Mar-2019,950.5,938.9,949.7,931.0,944.4,943.15,942.08,2185188,2058627318.1,69900,725704,33.21,3,2019,852.8128068957922,-0.0077327722251446795,Slight or No change
465,MINDTREE,EQ,28-Mar-2019,943.15,943.45,950.6,937.1,941.25,941.25,944.0,772947,729663398.95,24720,217661,28.16,3,2019,852.9171432123891,-0.002014525791231514,Slight or No change
466,MINDTREE,EQ,29-Mar-2019,941.25,942.3,952.0,941.6,944.55,944.5,946.51,1120083,1060172205.2,48107,526245,46.98,3,2019,853.0734483956481,0.003452855245683839,Slight or No change
467,MINDTREE,EQ,01-Apr-2019,944.5,950.95,954.0,943.65,946.0,944.95,949.38,748695,710798983.3,22076,403628,53.91,4,2019,853.1781427929446,0.0004764425622023616,Slight or No change
468,MINDTREE,EQ,02-Apr-2019,944.95,948.9,952.5,945.1,946.7,946.65,949.11,642877,610158666.15,22869,346990,53.97,4,2019,853.2695115782807,0.0017990369860838573,Slight or No change
469,MINDTREE,EQ,03-Apr-2019,946.65,949.0,949.5,939.0,942.15,943.8,943.24,727804,686492678.05,20109,409584,56.28,4,2019,853.3695848397281,-0.0030106163840912803,Slight or No change
470,MINDTREE,EQ,04-Apr-2019,943.8,943.0,947.0,940.65,944.9,943.5,943.63,626426,591114104.35,17422,324254,51.76,4,2019,853.4552564426917,-0.00031786395422750413,Slight or No change
471,MINDTREE,EQ,05-Apr-2019,943.5,944.4,962.75,944.0,953.0,952.95,954.73,1274179,1216490921.9,38399,526743,41.34,4,2019,853.64725035727,0.010015898251192423,Slight or No change
472,MINDTREE,EQ,08-Apr-2019,952.95,956.0,964.5,949.15,956.7,957.3,959.08,1233339,1182865933.75,37004,626236,50.78,4,2019,853.8404960132898,0.004564772548402152,Slight or No change
473,MINDTREE,EQ,09-Apr-2019,957.3,958.95,969.5,955.35,961.7,962.2,963.27,1182333,1138901232.3,32062,333345,28.19,4,2019,854.0338164493618,0.005118562624046863,Slight or No change
474,MINDTREE,EQ,10-Apr-2019,962.2,963.0,975.0,956.0,972.8,970.25,970.43,2078842,2017379671.95,37245,1144744,55.07,4,2019,854.397228109898,0.008366244024111458,Slight or No change
475,MINDTREE,EQ,11-Apr-2019,970.25,973.0,979.0,970.3,978.0,976.65,975.39,1115408,1087953066.9,37292,669418,60.02,4,2019,854.6020022826171,0.006596238082968275,Slight or No change
476,MINDTREE,EQ,12-Apr-2019,976.65,976.0,979.0,971.3,978.8,975.65,975.35,456663,445404417.85,14810,194580,42.61,4,2019,854.684956490668,-0.001023908257820061,Slight or No change
477,MINDTREE,EQ,15-Apr-2019,975.65,977.0,985.7,972.25,979.6,979.65,979.79,792811,776789180.5,19578,394858,49.8,4,2019,854.8334566106579,0.004099830881976185,Slight or No change
478,MINDTREE,EQ,16-Apr-2019,979.65,982.0,987.85,969.1,972.5,972.45,981.16,672044,659382708.9,22297,292359,43.5,4,2019,854.9518145677308,-0.007349563619659993,Slight or No change
479,MINDTREE,EQ,18-Apr-2019,972.45,979.0,986.95,961.0,966.0,968.5,975.73,2285726,2230247412.8,54911,598103,26.17,4,2019,855.339118432758,-0.004061905496426599,Slight or No change
480,MINDTREE,EQ,22-Apr-2019,968.5,967.0,979.0,966.0,975.1,976.2,974.8,937745,914111140.35,26393,501640,53.49,4,2019,855.5080110499946,0.007950438822922123,Slight or No change
481,MINDTREE,EQ,23-Apr-2019,976.2,974.9,982.0,966.65,975.6,975.4,976.6,477570,466396098.9,11920,132863,27.82,4,2019,855.5932736142735,-0.0008195041999591313,Slight or No change
482,MINDTREE,EQ,24-Apr-2019,975.4,976.0,980.5,975.5,980.0,979.4,978.36,326956,319880525.85,10646,151927,46.47,4,2019,855.6535230997356,0.0041008816895633515,Slight or No change
483,MINDTREE,EQ,25-Apr-2019,979.4,978.0,995.0,973.25,981.4,989.4,986.03,617828,609196659.75,9731,306085,49.54,4,2019,855.7764000842126,0.010210332856851023,Slight or No change
484,MINDTREE,EQ,26-Apr-2019,989.4,984.4,985.95,974.0,977.0,975.85,979.84,370028,362567037.15,9127,99533,26.9,4,2019,855.8424335093946,-0.013695168789165102,Slight or No change
485,MINDTREE,EQ,30-Apr-2019,975.85,977.7,990.0,977.7,980.0,981.25,983.33,688189,676719235.9,21888,188694,27.42,4,2019,855.970568931595,0.005533637341804454,Slight or No change
486,MINDTREE,EQ,02-May-2019,981.25,985.0,986.6,977.15,982.0,981.4,981.48,323640,317647553.3,11346,124020,38.32,5,2019,856.0308097343379,0.00015286624203825205,Slight or No change
487,MINDTREE,EQ,03-May-2019,981.4,983.0,983.85,966.0,974.75,970.2,970.53,476833,462782545.75,14149,162234,34.02,5,2019,856.11154013852,-0.011412268188302321,Slight or No change
488,MINDTREE,EQ,06-May-2019,970.2,969.0,983.5,962.4,982.0,981.75,979.23,1604808,1571472153.05,10494,1305298,81.34,5,2019,856.4098277865897,0.011904761904761862,Slight or No change
489,MINDTREE,EQ,07-May-2019,981.75,982.8,985.0,975.0,981.0,979.95,979.77,1242934,1217783787.4,10864,884988,71.2,5,2019,856.6365781556531,-0.0018334606569899714,Slight or No change
490,MINDTREE,EQ,08-May-2019,979.95,981.0,985.0,971.05,982.0,980.5,979.84,4301316,4214603388.8,13038,3851210,89.54,5,2019,857.418361387299,0.0005612531251593111,Slight or No change
491,MINDTREE,EQ,09-May-2019,980.5,979.6,983.15,976.1,980.9,980.45,980.02,3787159,3711482425.05,8159,3479880,91.89,5,2019,858.0982934140221,-5.09943906169541e-05,Slight or No change
492,MINDTREE,EQ,10-May-2019,980.45,980.4,982.9,973.0,974.0,975.35,977.55,215170,210339592.35,5128,26734,12.42,5,2019,858.1350978104848,-0.0052016931001070965,Slight or No change
493,MINDTREE,EQ,13-May-2019,975.35,973.4,983.0,970.3,981.0,979.1,980.16,485941,476299706.8,14005,222691,45.83,5,2019,858.2207885654617,0.0038447736709898983,Slight or No change
